f6002f000000000000000000e8671602| START_THREAD
e3000500000000000000000000000000| WAIT_FLAG
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
3400020000000000000000008c651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
2e0d0300000000000000000000000000| KAOMADO
2f000300feffffff0200000000000000| UNKNOWN_2f
34000300000000000000000098691602| MSG_SPEECH
340003000000000000000000f86b1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
34000200000000000000000054661602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
3400030000000000000000005c651602| MSG_SPEECH
45009600720000000000000000000000| FADE_IN
340003000000000000000000b46a1602| MSG_SPEECH
340003000000000000000000cc711602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
3400020000000000000000001c6d1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
340002000000000000000000586d1602| MSG_SPEECH
340002000000000000000000fc651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
2e150100010000000000000000000000| KAOMADO
3400010000000000000000004c651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
340002000000000000000000a4651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
e4000600000000000000000000000000| SET_FLAG
4c000000d10100000000000000000000| PLAY_SOUND
e8002b00000000000000000000000000| EXECUTE
2e1501000c0000000000000000000000| KAOMADO
34000100000000000000000064651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
340002000000000000000000306c1602| MSG_SPEECH
3400020000000000000000009c661602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
2e150100000000000000000000000000| KAOMADO
340001000000000000000000e4661602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db007800000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
2e150100020000000000000000000000| KAOMADO
34000100000000000000000068681602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
2e150100010000000000000000000000| KAOMADO
3400010000000000000000008c671602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
e4000800000000000000000000000000| SET_FLAG
91040100030000000000000000000000| ROTATE
db001e00000000000000000000000000| SLEEP
2e0e0300000000000000000000000000| KAOMADO
34000300000000000000000040661602| MSG_SPEECH
34000300000000000000000024701602| MSG_SPEECH
340003000000000000000000d06f1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
2e150100050000000000000000000000| KAOMADO
34000100000000000000000098651602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
340003000000000000000000a46c1602| MSG_SPEECH
340003000000000000000000846a1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000800000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db003c00000000000000000000000000| SLEEP
340003000000000000000000146e1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000800000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db001e00000000000000000000000000| SLEEP
3400030000000000000000002c661602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
4c000000cf0100000000000000000000| PLAY_SOUND
e8002500000000000000000000000000| EXECUTE
e3000500000000000000000000000000| WAIT_FLAG
2e1501000c0000000000000000000000| KAOMADO
34000100000000000000000000671602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000800000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
34000300000000000000000074651602| MSG_SPEECH
340003000000000000000000e06c1602| MSG_SPEECH
34000300000000000000000054671602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
2e1501000b0000000000000000000000| KAOMADO
34000100000000000000000028681602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db001e00000000000000000000000000| SLEEP
47000000000000000000000000000000| UNKNOWN_47
49000000cc0000000000000000000000| UNKNOWN_49
3200ffff00000000000000006c661602| MSG_PLAIN
e100cc00000000000000000000000000| UNKNOWN_e1
30000000000000000000000000000000| MSG_EXIT
3b1a0000000000000000000000000000| UNKNOWN_3b
d300ffffffffffff00000000cc661602| UNKNOWN_d3
d9001d00000000000000000054651602| OPTION
d9001e00000000000000000044651602| OPTION
f4001d00000000000000000000000000| LABEL
3d000000ffffffff0000000000000000| RENAME
f4001e00000000000000000000000000| LABEL
3b1b0000000000000000000000000000| UNKNOWN_3b
30000000000000000000000000000000| MSG_EXIT
db001e00000000000000000000000000| SLEEP
e4000300000000000000000000000000| SET_FLAG
f0000000000000000000000000000000| CLOSE
