f6003b070000000000000000c0931602| START_THREAD
db001e00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db001e00000000000000000000000000| SLEEP
cf022600010000000000000000000000| VARY_MSG
d000010000000000000000004c8c1702| CASE
d100000000000000000000007c3b1702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
3200ffff0000000000000000bc8b1602| MSG_PLAIN
3200ffff000000000000000060921602| MSG_PLAIN
30000000000000000000000000000000| MSG_EXIT
db001e00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
2e150100050000000000000000000000| KAOMADO
34000100000000000000000038191702| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
db001e00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
91040a00000000000000000000000000| ROTATE
e3000500000000000000000000000000| WAIT_FLAG
2e150100000000000000000000000000| KAOMADO
3400010000000000000000000c6a1702| MSG_SPEECH
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
2e150100010000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000014711702| CASE
d10000000000000000000000207e1702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
e4000700000000000000000000000000| SET_FLAG
3600ffff00000000000000004c6c1602| UNKNOWN_36
4c000000c30100000000000000000000| PLAY_SOUND
e4000600000000000000000000000000| SET_FLAG
91040a00020000000000000000000000| ROTATE
db003c00000000000000000000000000| SLEEP
30000000000000000000000000000000| MSG_EXIT
db000f00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
911e0a00070000000000000000000000| ROTATE
e3000500000000000000000000000000| WAIT_FLAG
2e150100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000068771602| CASE
d10000000000000000000000209c1602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e4000600000000000000000000000000| SET_FLAG
95040a000f0000000000000000000000| UNKNOWN_95
e3000500000000000000000000000000| WAIT_FLAG
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
4d000000c30100000000000000000000| STOP_SOUND
9b000001000000000000000000000000| UNKNOWN_9b
e4000300000000000000000000000000| SET_FLAG
ef000000000000000000000000000000| END
