f6001b180000000000000000c0931602| START_THREAD
d10000000000000000000000503a1702| DEFAULT
d90007000000000000000000108c1602| OPTION
d90006000000000000000000207e1602| OPTION
f4000700000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
a6003900010000000000000000000000| UNKNOWN_a6
2e0201000c0000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d00001000000000000000000488c1602| CASE
d100000000000000000000002c8c1602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
a5003900000000000000000000000000| UNKNOWN_a5
2e020100040000000000000000000000| KAOMADO
d800ffff010000002600000000000000| VARY_QUESTION
d0000100000000000000000070a01602| CASE
d100000000000000000000000c9e1602| DEFAULT
d900080000000000000000002c681602| OPTION
d90009000000000000000000b4671602| OPTION
f4000800000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
a6003900010000000000000000000000| UNKNOWN_a6
2e0201000c0000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000000931602| CASE
d0000300000000000000000094a01602| CASE
d10000000000000000000000207b1602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
db001e00000000000000000000000000| SLEEP
0d01ffff000000000000000000000000| CALL
db000a00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
91040a00020000000000000000000000| ROTATE
e3000500000000000000000000000000| WAIT_FLAG
91040a00060000000000000000000000| ROTATE
e3000500000000000000000000000000| WAIT_FLAG
91040a00070000000000000000000000| ROTATE
e3000500000000000000000000000000| WAIT_FLAG
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
e4000600000000000000000000000000| SET_FLAG
2e020100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000068681602| CASE
d00001000000000000000000bc741702| CASE
d00003000000000000000000d8671602| CASE
d00003000000000000000000a8a81702| CASE
d10000000000000000000000d8671602| DEFAULT
d10000000000000000000000a0a51702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
340002000000000000000000587f1602| MSG_SPEECH
30000000000000000000000000000000| MSG_EXIT
e4000700000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db005a00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
91040a00000000000000000000000000| ROTATE
2e020100030000000000000000000000| KAOMADO
d500ffff0100000000000000e4881602| QUESTION
d9000a00000000000000000000991602| OPTION
d9000a000000000000000000b8a01602| OPTION
f4000a00000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
e3000500000000000000000000000000| WAIT_FLAG
db003c00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
2e020100030000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000030ff1602| CASE
d00001000000000000000000d0df1602| CASE
d100000000000000000000006c491702| DEFAULT
d10000000000000000000000882f1702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
db003c00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
2e020100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000074031702| CASE
d1000000000000000000000088c31602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e7000b00000000000000000000000000| GOTO_LABEL
f4000900000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
a6003900000000000000000000000000| UNKNOWN_a6
54002900000000000000000000000000| SET_ANIM
db006400000000000000000000000000| SLEEP
54000200000000000000000000000000| SET_ANIM
e4000600000000000000000000000000| SET_FLAG
2e020100030000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d000010000000000000000005c8e1602| CASE
d00001000000000000000000ac491702| CASE
d1000000000000000000000000941602| DEFAULT
d100000000000000000000006c411702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
db003c00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
2e020100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000074031702| CASE
d1000000000000000000000088c31602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e7000b00000000000000000000000000| GOTO_LABEL
f4000600000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
a6003900000000000000000000000000| UNKNOWN_a6
e4000600000000000000000000000000| SET_FLAG
2e020100030000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000020941602| CASE
d00001000000000000000000a0711602| CASE
d1000000000000000000000058881602| DEFAULT
d10000000000000000000000809a1602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
db003c00000000000000000000000000| SLEEP
e4000600000000000000000000000000| SET_FLAG
2e020100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d000010000000000000000006c611702| CASE
d10000000000000000000000c0331702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
e7000b00000000000000000000000000| GOTO_LABEL
f4000400000000000000000000000000| LABEL
30000000000000000000000000000000| MSG_EXIT
db000a00000000000000000000000000| SLEEP
a6003900000000000000000000000000| UNKNOWN_a6
2e020100040000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d00001000000000000000000883e1702| CASE
d10000000000000000000000c4d01602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
f4000b00000000000000000000000000| LABEL
2e020100040000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d000010000000000000000002c461702| CASE
d00001000000000000000000e8b91602| CASE
d10000000000000000000000fc331702| DEFAULT
d1000000000000000000000028161702| DEFAULT
30000000000000000000000000000000| MSG_EXIT
2e020100000000000000000000000000| KAOMADO
cf022600010000000000000000000000| VARY_MSG
d0000100000000000000000030e01602| CASE
d0000100000000000000000098811602| CASE
d00003000000000000000000c42f1702| CASE
d0000300000000000000000098811602| CASE
d1000000000000000000000030e01602| DEFAULT
d1000000000000000000000098811602| DEFAULT
30000000000000000000000000000000| MSG_EXIT
9b000001000000000000000000000000| UNKNOWN_9b
e4000300000000000000000000000000| SET_FLAG
52000000001000000000000000000000| UNKNOWN_52
e4000600000000000000000000000000| SET_FLAG
ef000000000000000000000000000000| END
